2026.815,337.749,343.083
2026.818,336.874,342.243
2026.821,335.988,341.389
2026.823,335.090,340.519
2026.826,334.181,339.634
2026.829,333.259,338.731
2026.832,332.326,337.810
2026.834,331.381,336.871
2026.837,330.422,335.912
2026.840,329.448,334.934
2026.843,328.460,333.935
2026.845,327.456,332.915
2026.848,326.436,331.873
2026.851,325.401,330.807
2026.854,324.348,329.718
2026.856,323.276,328.604
2026.859,322.185,327.465
2026.862,321.073,326.299
2026.865,319.939,325.106
2026.867,318.782,323.884
2026.870,317.602,322.631
2026.873,316.396,321.347
2026.875,315.163,320.029
2026.878,313.903,318.677
2026.881,312.612,317.289
2026.884,311.289,315.864
2026.886,309.931,314.399
2026.889,308.537,312.891
2026.892,307.104,311.338
2026.895,305.630,309.737
2026.897,304.112,308.087
2026.900,302.546,306.385
2026.903,300.928,304.626
2026.906,299.255,302.807
2026.908,297.521,300.924
2026.911,295.721,298.972
2026.914,293.850,296.946
2026.917,291.900,294.843
2026.919,289.863,292.655
2026.922,287.730,290.374
2026.925,285.489,287.993
2026.928,283.128,285.502
2026.930,280.633,282.895
2026.933,277.983,280.157
2026.936,275.156,277.274
2026.938,272.128,274.230
2026.941,268.871,271.005
2026.944,265.344,267.564
2026.947,261.507,263.871
2026.949,257.310,259.877
2026.952,252.679,255.505
2026.955,247.525,250.668
2026.958,241.713,245.234
2026.960,235.056,239.019
2026.963,227.247,231.731
2026.966,217.797,222.902
2026.969,205.798,211.661
2026.971,189.281,196.114
2026.974,162.775,170.971
2026.977,98.178,108.633
2026.980,0.000,0.000
2026.982,0.000,0.000
