 ORDEM 3.2.0 -  ORDEM Spacecraft Mode
 Debris Flux (#/m^2/yr/deg)
  Year: 2026  Perigee Altitude =    413.000  Apogee Altitude =   422.000  inc =   51.64
 *
 *
 *
 *
 *
 *
 *
  Az 1    Az 2    >10um      >100um     >1mm       >1cm       >10cm      >1m
 ------  ------   --------   --------   --------   --------   --------   --------  
   Min.:          1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.06E-11
   Max.:          2.53E+01   5.15E-02   1.85E-04   4.35E-08   5.59E-09   2.42E-09
 ------  ------   --------   --------   --------   --------   --------   --------  
    78      79    1.33E+01   3.75E-02   1.83E-04   3.35E-08   3.03E-09   1.33E-09
    79      80    1.33E+01   3.75E-02   1.83E-04   3.35E-08   3.03E-09   1.33E-09
    80      81    1.33E+01   3.75E-02   1.83E-04   3.35E-08   3.03E-09   1.33E-09
    81      82    1.33E+01   3.75E-02   1.83E-04   3.35E-08   3.03E-09   1.33E-09
    82      83    1.33E+01   3.75E-02   1.83E-04   3.35E-08   3.03E-09   1.33E-09
    83      84    1.33E+01   3.75E-02   1.83E-04   3.35E-08   3.03E-09   1.33E-09
    84      85    1.33E+01   3.75E-02   1.83E-04   3.35E-08   3.03E-09   1.33E-09
    85      86    1.33E+01   3.75E-02   1.83E-04   3.35E-08   3.03E-09   1.33E-09
    86      87    1.33E+01   3.75E-02   1.83E-04   3.35E-08   3.03E-09   1.33E-09
    87      88    1.33E+01   3.75E-02   1.83E-04   3.35E-08   3.03E-09   1.33E-09
    88      89    1.33E+01   3.75E-02   1.83E-04   3.35E-08   3.03E-09   1.33E-09
    89      90    1.33E+01   3.75E-02   1.83E-04   3.35E-08   3.03E-09   1.33E-09
    90      91    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
    91      92    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
    92      93    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
    93      94    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
    94      95    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
    95      96    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
    96      97    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
    97      98    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
    98      99    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
    99     100    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
   100     101    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
   101     102    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
   102     103    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
   103     104    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
   104     105    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
   105     106    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
   106     107    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
   107     108    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
   108     109    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
   109     110    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
   110     111    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
   111     112    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
   112     113    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
   113     114    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
   114     115    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
   115     116    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
   116     117    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
   117     118    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
   118     119    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
   119     120    3.92E-01   3.13E-03   1.85E-05   3.69E-09   8.81E-11   3.70E-11
   120     121    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   121     122    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   122     123    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   123     124    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   124     125    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   125     126    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   126     127    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   127     128    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   128     129    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   129     130    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   130     131    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   131     132    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   132     133    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   133     134    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   134     135    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   135     136    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   136     137    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   137     138    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   138     139    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   139     140    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   140     141    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   141     142    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   142     143    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   143     144    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   144     145    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   145     146    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   146     147    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   147     148    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   148     149    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   149     150    1.24E-01   1.28E-03   6.57E-06   5.49E-10   1.97E-11   1.06E-11
   150     151    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   151     152    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   152     153    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   153     154    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   154     155    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   155     156    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   156     157    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   157     158    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   158     159    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   159     160    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   160     161    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   161     162    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   162     163    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   163     164    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   164     165    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   165     166    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   166     167    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   167     168    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   168     169    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   169     170    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   170     171    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   171     172    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   172     173    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   173     174    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   174     175    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   175     176    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   176     177    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   177     178    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   178     179    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
   179     180    1.03E-01   8.26E-04   4.45E-06   5.03E-10   1.91E-11   1.13E-11
