2027.393,314.016,318.402
2027.396,313.413,317.754
2027.399,312.805,317.096
2027.401,312.191,316.428
2027.404,311.571,315.750
2027.407,310.945,315.062
2027.410,310.312,314.363
2027.412,309.673,313.654
2027.415,309.027,312.933
2027.418,308.374,312.201
2027.421,307.713,311.457
2027.423,307.045,310.702
2027.426,306.368,309.935
2027.429,305.683,309.156
2027.432,304.990,308.364
2027.434,304.288,307.559
2027.437,303.577,306.739
2027.440,302.856,305.907
2027.443,302.126,305.060
2027.445,301.384,304.199
2027.448,300.632,303.323
2027.451,299.868,302.431
2027.454,299.092,301.523
2027.456,298.304,300.598
2027.459,297.502,299.657
2027.462,296.685,298.699
2027.465,295.854,297.724
2027.467,295.007,296.730
2027.470,294.144,295.718
2027.473,293.264,294.685
2027.475,292.367,293.632
2027.478,291.451,292.558
2027.481,290.515,291.462
2027.484,289.557,290.343
2027.486,288.576,289.201
2027.489,287.569,288.037
2027.492,286.530,286.854
2027.495,285.440,285.669
2027.497,284.264,284.515
2027.500,283.007,283.381
2027.503,281.702,282.235
2027.506,280.357,281.062
2027.508,278.973,279.857
2027.511,277.550,278.616
2027.514,276.085,277.336
2027.517,274.578,276.015
2027.519,273.023,274.649
2027.522,271.420,273.236
2027.525,269.764,271.771
2027.528,268.050,270.251
2027.530,266.275,268.669
2027.533,264.434,267.021
2027.536,262.520,265.302
2027.538,260.527,263.504
2027.541,258.449,261.622
2027.544,256.275,259.644
2027.547,253.995,257.559
2027.549,251.597,255.357
2027.552,249.068,253.024
2027.555,246.390,250.544
2027.558,243.539,247.892
2027.560,240.490,245.046
2027.563,237.212,241.976
2027.566,233.661,238.637
2027.569,229.783,234.979
2027.571,225.511,230.935
2027.574,220.733,226.402
2027.577,215.319,221.253
2027.580,209.037,215.269
2027.582,201.554,208.131
2027.585,192.256,199.250
2027.588,179.908,187.448
2027.591,161.478,169.818
2027.593,125.271,135.029
2027.596,0.000,0.000
2027.599,0.000,0.000
