 ORDEM 3.2.0 -  ORDEM Spacecraft Mode
 Debris Flux (#/m^2/yr/deg)
  Year: 2027  Perigee Altitude =    283.065  Apogee Altitude =   283.433  inc =   51.62
 *
 *
 *
 *
 *
 *
 *
  Az 1    Az 2    >10um      >100um     >1mm       >1cm       >10cm      >1m
 ------  ------   --------   --------   --------   --------   --------   --------  
   Min.:          5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.48E-12
   Max.:          9.56E+00   1.30E-02   9.07E-05   7.93E-09   6.54E-10   2.91E-10
 ------  ------   --------   --------   --------   --------   --------   --------  
    78      79    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    79      80    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    80      81    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    81      82    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    82      83    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    83      84    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    84      85    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    85      86    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    86      87    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    87      88    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    88      89    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    89      90    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    90      91    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
    91      92    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
    92      93    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
    93      94    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
    94      95    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
    95      96    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
    96      97    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
    97      98    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
    98      99    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
    99     100    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
   100     101    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
   101     102    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
   102     103    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
   103     104    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
   104     105    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
   105     106    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
   106     107    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
   107     108    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
   108     109    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
   109     110    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
   110     111    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
   111     112    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
   112     113    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
   113     114    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
   114     115    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
   115     116    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
   116     117    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
   117     118    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
   118     119    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
   119     120    1.62E-01   1.37E-03   1.04E-05   1.01E-09   5.41E-11   3.15E-11
   120     121    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   121     122    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   122     123    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   123     124    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   124     125    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   125     126    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   126     127    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   127     128    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   128     129    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   129     130    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   130     131    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   131     132    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   132     133    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   133     134    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   134     135    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   135     136    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   136     137    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   137     138    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   138     139    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   139     140    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   140     141    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   141     142    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   142     143    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   143     144    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   144     145    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   145     146    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   146     147    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   147     148    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   148     149    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   149     150    6.29E-02   6.09E-04   3.92E-06   8.43E-11   1.10E-11   7.48E-12
   150     151    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   151     152    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   152     153    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   153     154    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   154     155    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   155     156    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   156     157    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   157     158    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   158     159    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   159     160    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   160     161    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   161     162    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   162     163    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   163     164    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   164     165    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   165     166    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   166     167    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   167     168    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   168     169    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   169     170    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   170     171    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   171     172    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   172     173    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   173     174    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   174     175    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   175     176    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   176     177    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   177     178    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   178     179    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
   179     180    5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.61E-12
