 ORDEM 3.2.0 -  ORDEM Spacecraft Mode
 Debris Flux (#/m^2/yr/deg)
  Year: 2027  Perigee Altitude =    274.780  Apogee Altitude =   279.999  inc =   51.62
 *
 *
 *
 *
 *
 *
 *
  Az 1    Az 2    >10um      >100um     >1mm       >1cm       >10cm      >1m
 ------  ------   --------   --------   --------   --------   --------   --------  
   Min.:          5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   Max.:          9.21E+00   1.24E-02   8.51E-05   7.47E-09   6.15E-10   2.78E-10
 ------  ------   --------   --------   --------   --------   --------   --------  
    71      72    4.95E+00   1.16E-02   8.51E-05   7.47E-09   5.17E-10   2.78E-10
    72      73    4.95E+00   1.16E-02   8.51E-05   7.47E-09   5.17E-10   2.78E-10
    73      74    4.95E+00   1.16E-02   8.51E-05   7.47E-09   5.17E-10   2.78E-10
    74      75    4.95E+00   1.16E-02   8.51E-05   7.47E-09   5.17E-10   2.78E-10
    75      76    4.95E+00   1.16E-02   8.51E-05   7.47E-09   5.17E-10   2.78E-10
    76      77    4.95E+00   1.16E-02   8.51E-05   7.47E-09   5.17E-10   2.78E-10
    77      78    4.95E+00   1.16E-02   8.51E-05   7.47E-09   5.17E-10   2.78E-10
    78      79    4.95E+00   1.16E-02   8.51E-05   7.47E-09   5.17E-10   2.78E-10
    79      80    4.95E+00   1.16E-02   8.51E-05   7.47E-09   5.17E-10   2.78E-10
    80      81    4.95E+00   1.16E-02   8.51E-05   7.47E-09   5.17E-10   2.78E-10
    81      82    4.95E+00   1.16E-02   8.51E-05   7.47E-09   5.17E-10   2.78E-10
    82      83    4.95E+00   1.16E-02   8.51E-05   7.47E-09   5.17E-10   2.78E-10
    83      84    4.95E+00   1.16E-02   8.51E-05   7.47E-09   5.17E-10   2.78E-10
    84      85    4.95E+00   1.16E-02   8.51E-05   7.47E-09   5.17E-10   2.78E-10
    85      86    4.95E+00   1.16E-02   8.51E-05   7.47E-09   5.17E-10   2.78E-10
    86      87    4.95E+00   1.16E-02   8.51E-05   7.47E-09   5.17E-10   2.78E-10
    87      88    4.95E+00   1.16E-02   8.51E-05   7.47E-09   5.17E-10   2.78E-10
    88      89    4.95E+00   1.16E-02   8.51E-05   7.47E-09   5.17E-10   2.78E-10
    89      90    4.95E+00   1.16E-02   8.51E-05   7.47E-09   5.17E-10   2.78E-10
    90      91    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
    91      92    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
    92      93    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
    93      94    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
    94      95    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
    95      96    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
    96      97    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
    97      98    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
    98      99    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
    99     100    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
   100     101    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
   101     102    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
   102     103    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
   103     104    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
   104     105    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
   105     106    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
   106     107    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
   107     108    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
   108     109    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
   109     110    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
   110     111    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
   111     112    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
   112     113    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
   113     114    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
   114     115    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
   115     116    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
   116     117    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
   117     118    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
   118     119    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
   119     120    1.51E-01   1.28E-03   9.27E-06   9.39E-10   5.21E-11   3.04E-11
   120     121    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   121     122    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   122     123    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   123     124    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   124     125    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   125     126    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   126     127    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   127     128    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   128     129    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   129     130    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   130     131    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   131     132    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   132     133    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   133     134    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   134     135    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   135     136    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   136     137    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   137     138    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   138     139    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   139     140    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   140     141    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   141     142    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   142     143    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   143     144    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   144     145    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   145     146    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   146     147    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   147     148    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   148     149    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   149     150    5.90E-02   5.67E-04   3.44E-06   7.86E-11   1.03E-11   7.05E-12
   150     151    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   151     152    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   152     153    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   153     154    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   154     155    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   155     156    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   156     157    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   157     158    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   158     159    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   159     160    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   160     161    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   161     162    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   162     163    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   163     164    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   164     165    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   165     166    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   166     167    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   167     168    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   168     169    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   169     170    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   170     171    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   171     172    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   172     173    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   173     174    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   174     175    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   175     176    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   176     177    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   177     178    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   178     179    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
   179     180    5.45E-02   4.13E-04   2.40E-06   5.27E-11   9.13E-12   6.95E-12
